Date,Value_EUR,Index_100,Daily_Return
2024-03-07,911908.7683000001,,0.04142719530392447
2024-03-08,931212.7845000001,,0.021168802045830715
2024-03-11,874195.8956999999,,-0.061228636192548036
2024-03-12,941471.4619000002,,0.07695708311022265
2024-03-13,994967.2442,,0.05682145924215165
2024-03-14,968760.4700999999,,-0.0263393335336094
2024-03-15,1014705.2052000001,,0.04742631075280923
2024-03-18,1047594.6799000001,,0.03241283727673139
2024-03-19,1032048.0558000002,,-0.014840304555082229
2024-03-20,1084370.1605,,0.05069735309897161
2024-03-21,1099573.8953000002,,0.014020797836220344
2024-03-22,1116890.9585999998,,0.01574888543100128
2024-03-25,1104169.9337999998,,-0.01138967479506281
2024-03-26,1102154.3261,,-0.001825450628838543
2024-03-27,1111108.6083000002,,0.008124345191916182
2024-03-28,1111286.9303000001,,0.00016049016150887496
2024-03-29,1111286.9303000001,,0.0
2024-04-01,1111278.9418000001,,-7.18851250935959e-06
2024-04-02,1110694.0628999998,,-0.0005263115118990802
2024-04-03,1129687.0733,,0.01710012777993053
2024-04-04,1102706.8385,,-0.02388292779272605
2024-04-05,1150912.0938,,0.04371538619056081
2024-04-08,1148939.1827,,-0.0017142152824947132
2024-04-09,1151025.2299,,0.0018156289135320414
2024-04-10,1117690.9294999996,,-0.02896052973825458
2024-04-11,1139540.0962,,0.01954848708468515
2024-04-12,1110211.7622999998,,-0.02573699161424925
2024-04-15,1059685.6528,,-0.045510335249309586
2024-04-16,1057804.2961,,-0.001775391310648633
2024-04-17,1031809.4674999999,,-0.02457432692969752
2024-04-18,1038230.0638000001,,0.006222656897650669
2024-04-19,1098726.3515,,0.05826867262789426
2024-04-22,1197780.7379,,0.09015382789788307
2024-04-23,1196865.3759,,-0.0007642149944778742
2024-04-24,1131208.0399000002,,-0.05485774534218435
2024-04-25,1166257.6921999997,,0.030984267317528902
2024-04-26,1210959.0729999996,,0.03832890543742207
2024-04-29,1233629.9397,,0.018721414460223018
2024-04-30,1259711.8736,,0.021142429395271334
2024-05-01,1259751.8096000003,,3.1702487558682435e-05
2024-05-02,1294892.8292,,0.027895192792902535
2024-05-03,1405129.0704,,0.08513155584320087
2024-05-06,1513660.8972000002,,0.07723975618062218
2024-05-07,1431939.1631,,-0.053989459760221514
2024-05-08,1379345.7346,,-0.036728814921257236
2024-05-09,1352598.8642000002,,-0.019390983514192217
2024-05-10,1342089.6579999998,,-0.007769639970987341
2024-05-13,1314778.5301,,-0.02034970446065365
2024-05-14,1386200.3733,,0.054322337614204796
2024-05-15,1496289.3623000004,,0.07941780360217443
2024-05-16,1510393.1956000002,,0.009425872866141605
2024-05-17,1475036.6793999998,,-0.023408815865298638
2024-05-20,1588198.2522000002,,0.0767178026013775
2024-05-21,1617048.3904,,0.018165325493864515
2024-05-22,1565560.8180000004,,-0.031840464828181925
2024-05-23,1456324.2665,,-0.06977470964018495
2024-05-24,1463619.1485,,0.005009105573398065
2024-05-27,1463929.1852999998,,0.00021182887660198269
2024-05-28,1463734.5306000002,,-0.00013296729237599614
2024-05-29,1462781.1630000002,,-0.0006513254829133563
2024-05-30,1463280.0680999998,,0.0003410661229574785
2024-05-31,1463020.6925000001,,-0.00017725629266340803
2024-06-03,1383036.5161,,-0.05467057083336513
2024-06-04,1382340.0285000002,,-0.0005035930663376265
2024-06-05,1463253.7236000001,,0.05853385811868628
2024-06-06,1463861.9673,,0.00041567890119798
2024-06-07,1463587.6802,,-0.0001873722428253899
2024-06-10,1463064.4074000001,,-0.00035752746970951765
2024-06-11,1461956.0361000001,,-0.0007575683574789771
2024-06-12,1462709.1121999996,,0.0005151154216704867
2024-06-13,1461513.2801,,-0.0008175460794122014
2024-06-14,1460782.5265,,-0.0004999979199300508
2024-06-17,1461027.0488000002,,0.0001673913094963897
2024-06-18,1461538.6535000002,,0.000350167849678229
2024-06-19,1461204.9842,,-0.00022830001738316508
2024-06-20,1461927.6405,,0.0004945618909146798
2024-06-21,1461634.3693000001,,-0.00020060582471748134
2024-06-24,1462138.7518999998,,0.0003450812395997538
2024-06-25,1461087.0281,,-0.0007193050581780769
2024-06-26,1460921.0168,,-0.0001136217739307055
2024-06-27,1460305.068,,-0.0004216167697753681
2024-06-28,1460261.6141,,-2.9756727516927484e-05
2024-07-01,1376747.9328,,-0.057190903666581416
2024-07-02,1376229.7638,,-0.00037637172909799066
2024-07-03,1377339.8013999998,,0.0008065786899817962
2024-07-04,1377792.0687,,0.0003283629061909821
2024-07-05,1461965.9909,,0.061093342103080595
2024-07-08,1462293.1756000002,,0.0002237977504515598
2024-07-09,1461483.4027,,-0.0005537691849433202
2024-07-10,1462584.7407999998,,0.0007535755096261809
2024-07-11,1462841.5966000003,,0.0001756177217191457
2024-07-12,1439418.4211999995,,-0.01601210647444118
2024-07-15,1272025.2663999998,,-0.11629221380983101
2024-07-16,1283881.6483999998,,0.009320869886142447
2024-07-17,1260159.3581999997,,-0.01847700699637178
2024-07-18,1243111.6040999999,,-0.013528252588903222
2024-07-19,1288740.8127000001,,0.03670564127107112
2024-07-22,1284116.8016000001,,-0.0035880070332469094
2024-07-23,1366492.0096,,0.0641493109484752
2024-07-24,1322019.3051,,-0.03254516249459671
2024-07-25,1278928.7161000003,,-0.03259452326737411
2024-07-26,1280965.2707999998,,0.0015923910960493615
2024-07-29,1231284.2762000002,,-0.038784029303911116
2024-07-30,1204590.3412000001,,-0.021679749766953194
2024-07-31,1320560.2224,,0.09627329493981485
2024-08-01,1320613.7900999999,,4.0564374945706305e-05
2024-08-02,1239114.7432,,-0.061713006111975166
2024-08-05,1247665.3599,,0.006900585072467269
2024-08-06,1312647.0945999997,,0.05208266317917798
2024-08-07,1288495.0860999997,,-0.018399468219110204
2024-08-08,1380110.4937999998,,0.07110264423072077
2024-08-09,1424606.0519000003,,0.0322405766059255
2024-08-12,1434709.7268999997,,0.007092258934688678
2024-08-13,1441735.6730000002,,0.004897120280338285
2024-08-14,1487820.5873,,0.031964884522906356
2024-08-15,1567023.3301,,0.05323406832522193
2024-08-16,1540210.8453000002,,-0.017110456676027064
2024-08-19,1580012.4519,,0.025841661043652264
2024-08-20,1579798.9892,,-0.00013510190995225102
2024-08-21,1537684.2617999997,,-0.026658282280156986
2024-08-22,1451261.5335000001,,-0.0562031689124749
2024-08-23,1475903.8415,,0.016979922247763346
2024-08-26,1431614.9381999997,,-0.03000798700746543
2024-08-27,1450623.4450000003,,0.013277667264285808
2024-08-28,1455646.3696,,0.003462597145601709
2024-08-29,1522292.4817999997,,0.045784548769433275
2024-08-30,1563175.3305,,0.026856106292832305
2024-09-02,1582000.6614,,0.012043006649790744
2024-09-03,1616875.9349,,0.022045043564733247
2024-09-04,1745682.1726999998,,0.079663649522971
2024-09-05,1699534.0076,,-0.02643560541643375
2024-09-06,1639100.8948000001,,-0.03555863697328454
2024-09-09,1632868.2414999998,,-0.0038024830074666616
2024-09-10,1600323.0306,,-0.019931314770445185
2024-09-11,1623159.8654999998,,0.014270140754918614
2024-09-12,1637668.1036,,0.008938268132653082
2024-09-13,1687491.9338999996,,0.030423643344139384
2024-09-16,1670426.5248,,-0.010112883360905545
2024-09-17,1657265.531,,-0.00787882232747461
2024-09-18,1711382.5191,,0.032654385846874856
2024-09-19,1748129.8501000004,,0.02147230709083403
2024-09-20,1718918.1675,,-0.016710247581625204
2024-09-23,1686776.7410999995,,-0.018698636740076546
2024-09-24,1653208.6265,,-0.01990074547631515
2024-09-25,1589828.2029000001,,-0.038337825356127175
2024-09-26,1565410.6126,,-0.015358634508722435
2024-09-27,1592879.9214,,0.017547669971635038
2024-09-30,1524307.9036,,-0.043049081653142585
2024-10-01,1547306.8647,,0.015088133470726461
2024-10-02,1537028.5354,,-0.006642721967108245
2024-10-03,1618236.3171,,0.05283427069157587
2024-10-04,1630634.4416999999,,0.007661504360635174
2024-10-07,1574759.1106999998,,-0.034266006881191524
2024-10-08,1634440.1275,,0.03789850548854501
2024-10-09,1658405.1453,,0.014662524124793963
2024-10-10,1673423.5134,,0.009055910217453667
2024-10-11,1673957.5849999997,,0.00031914909508734546
2024-10-14,1678011.2932,,0.0024216313700686776
2024-10-15,1676514.6272000002,,-0.0008919284429519392
2024-10-16,1612664.5804,,-0.0380849923788843
2024-10-17,1614869.3741000001,,0.0013671743813292725
2024-10-18,1654196.5480000002,,0.024353161023886516
2024-10-21,1663846.3173000002,,0.0058335083044800395
2024-10-22,1648585.2411,,-0.009172166949147686
2024-10-23,1606118.5378000003,,-0.025759482883435436
2024-10-24,1713042.8986999998,,0.06657314412575066
2024-10-25,1845789.5698999998,,0.07749173783139884
2024-10-28,1883510.8677,,0.020436402076995153
2024-10-29,1879901.4954,,-0.001916300225231815
2024-10-30,1848866.9362,,-0.01650860924146258
2024-10-31,1868834.5886,,0.010799940227737226
2024-11-01,1907122.8812000002,,0.020487791072340444
2024-11-04,1896300.3919999998,,-0.005674772877346412
2024-11-05,1916811.2931000001,,0.01081627214049563
2024-11-06,2045348.7488999995,,0.06705796040679601
2024-11-07,2154650.8611,,0.053439352217456104
2024-11-08,2080007.4085,,-0.03464294561481429
2024-11-11,2107634.3068,,0.013282115336273437
2024-11-12,2153861.0345999994,,0.02193299266901061
2024-11-13,2174304.5678999997,,0.009491574884169296
2024-11-14,2185195.6513000005,,0.005008996237596985
2024-11-15,2124077.8123,,-0.027969046599393033
2024-11-18,2124545.4653000003,,0.00022016754626053014
2024-11-19,2239494.1100000003,,0.054105052858338665
2024-11-20,2259958.1047999994,,0.009137775673810022
2024-11-21,2195572.0969999996,,-0.028489912119719518
2024-11-22,2138046.1969999997,,-0.026200870414869293
2024-11-25,2154908.4362999997,,0.007886751616340337
2024-11-26,2208879.6487,,0.025045710291370593
2024-11-27,2123154.0709,,-0.038809528554646255
2024-11-28,2136814.0288,,0.0064338043513767484
2024-11-29,2171331.7564,,0.01615382861342618
2024-12-02,2263450.8929999997,,0.042425178155516274
2024-12-03,2260532.5098,,-0.0012893512331215717
2024-12-04,2162722.4623000002,,-0.043268586970533596
2024-12-05,2136263.5441000005,,-0.012234079342691717
2024-12-06,2146440.2415999994,,0.004763783723270132
2024-12-09,2200671.1399,,0.025265505765758256
2024-12-10,2115417.5521,,-0.03873981271180471
2024-12-11,2166021.4790000003,,0.02392148389322246
2024-12-12,2156277.5310000004,,-0.004498546341515697
2024-12-13,2196822.6481,,0.018803292487677092
2024-12-16,2512880.7364000008,,0.14387055257890524
2024-12-17,2576555.9396,,0.025339524585325846
2024-12-18,2464510.3758,,-0.04348656362469461
2024-12-19,2341090.2800000003,,-0.050078951588887755
2024-12-20,2432620.8189,,0.039097398200294675
2024-12-23,2510549.5475000003,,0.03203488517180375
2024-12-24,2643209.353,,0.052840942984814676
2024-12-25,2643209.353,,0.0
2024-12-26,2718013.1035,,0.028300350259845786
2024-12-27,2728768.5805,,0.003957110061813207
2024-12-30,2643431.8168999995,,-0.03127299405666861
2024-12-31,2643577.1306999996,,5.497164673262667e-05
2025-01-01,2643577.1306999996,,0.0
2025-01-02,2988026.6552999993,,0.1302967560885171
2025-01-03,3031850.5072000003,,0.014666486265197287
2025-01-06,3298138.2773,,0.08783011216008929
2025-01-07,3229936.0088,,-0.020679020333808973
2025-01-08,3161822.7693999996,,-0.02108810800412919
2025-01-09,3253529.2347999997,,0.02900430292536682
2025-01-10,3273525.3055999996,,0.006145963154755352
2025-01-13,3011529.0412999997,,-0.080034898111771
2025-01-14,3199497.4475000002,,0.062416268819662335
2025-01-15,3183511.2090000007,,-0.004996484217385633
2025-01-16,3132797.5957,,-0.015930087871727894
2025-01-17,3011120.9859,,-0.038839601373229504
2025-01-20,3018035.449,,0.0022963086280418654
2025-01-21,3177836.5434999997,,0.052948713558996996
2025-01-22,3296957.6298000007,,0.03748496332942408
2025-01-23,3188882.3679000004,,-0.03278030051801317
2025-01-24,3097088.6078999997,,-0.028785558515427523
2025-01-27,2868767.5949999993,,-0.07372117553162771
2025-01-28,2845315.4482,,-0.008174990138927307
2025-01-29,3056893.3967999998,,0.07436010257978531
2025-01-30,3121894.2683000006,,0.021263702413713448
2025-01-31,3060536.0209000004,,-0.01965417215536014
2025-02-03,2940502.4794,,-0.03921977741163862
2025-02-04,2982009.0309,,0.01411546216702031
2025-02-05,2952306.4041,,-0.009960609271205234
2025-02-06,3072355.9464999996,,0.04066296852971685
2025-02-07,2925970.4684999995,,-0.047646002139420496
2025-02-10,2868468.7457000003,,-0.019652188365891998
2025-02-11,2678779.5683999998,,-0.06612907237854881
2025-02-12,2676000.7278,,-0.0010373532159122512
2025-02-13,2795100.5447000004,,0.044506645929769606
2025-02-14,2859518.6455000006,,0.02304679197395898
2025-02-17,2645951.0877,,-0.07468654143454878
2025-02-18,2816076.5572,,0.06429652849247569
2025-02-19,2862706.9632,,0.016558642868134354
2025-02-20,2852302.5535999998,,-0.0036344654670382726
2025-02-21,2756912.1931000003,,-0.03344328264882124
2025-02-24,2747121.8661999996,,-0.0035511928615296062
2025-02-25,2669187.5014,,-0.028369460328239282
2025-02-26,2680808.6505,,0.004353815194288346
2025-02-27,2582219.4098000005,,-0.03677593351603503
2025-02-28,2649943.7832999993,,0.026227195583369944
2025-03-03,2651315.5898,,0.0005176738120431512
2025-03-04,2648802.9825000004,,-0.0009476832217432118
2025-03-05,2762559.3983,,0.042946348426651904
2025-03-06,2718637.0943,,-0.015899134703503015
2025-03-07,2680561.0765,,-0.014005553694471318
2025-03-10,2477953.677,,-0.0755839519107484
2025-03-11,2517606.7734,,0.016002355801907786
2025-03-12,2664214.8221,,0.05823310067680176
2025-03-13,2619705.2899,,-0.0167064351683609
2025-03-14,2740261.6036000005,,0.046019036631636645
2025-03-17,2714002.234,,-0.009582796607996213
2025-03-18,2677252.866,,-0.013540655029541937
2025-03-19,2850811.0107,,0.06482695262151594
2025-03-20,2778666.3355,,-0.025306719712116288
2025-03-21,2863547.2524000006,,0.03054735857111357
2025-03-24,2863917.2232,,0.00012920017285877883
2025-03-25,3014204.6502,,0.05247617695880069
2025-03-26,2955437.4421,,-0.01949675450739574
2025-03-27,2883611.363,,-0.024303028065098875
2025-03-28,2845102.9299,,-0.013354238228530657
2025-03-31,2782873.9886000003,,-0.021872298765017506
2025-04-01,2801055.3582000006,,0.006533306816794537
2025-04-02,2800856.3834000006,,-7.103565426413994e-05
2025-04-03,2737454.6254999996,,-0.022636561544450484
2025-04-04,2481396.9918000004,,-0.09353858555855699
2025-04-07,2349268.2182,,-0.053247736672782264
2025-04-08,2384698.0188999996,,0.015081207171459443
2025-04-09,2572759.1823,,0.07886162604636549
2025-04-10,2565537.7413,,-0.0028068857161921423
2025-04-11,2789601.7284,,0.08733607130116239
2025-04-14,3002427.8702999996,,0.07629266204321872
2025-04-15,2884737.0365999998,,-0.03919855489758706
2025-04-16,2769393.3651000005,,-0.039984119882186975
2025-04-17,2768677.6031000004,,-0.0002584544359137686
2025-04-18,2768677.6031000004,,0.0
2025-04-21,2612226.7926000003,,-0.05650741362043277
2025-04-22,2799532.4261999996,,0.07170343483598152
2025-04-23,2945005.9376,,0.05196350291875751
2025-04-24,2914301.813499999,,-0.010425827570664459
2025-04-25,2945843.9468,,0.010823221244240067
2025-04-28,2875253.1736000003,,-0.023962835260394777
2025-04-29,2886108.9787999997,,0.0037755997627184623
2025-04-30,2800610.0425999993,,-0.02962429237012021
2025-05-01,2800533.8300999994,,-2.7212821078537175e-05
2025-05-02,2802720.9557000007,,0.0007809673914644932
2025-05-05,2724668.2997999997,,-0.027848885826918468
2025-05-06,2802331.2065999997,,0.028503618882966597
2025-05-07,2696524.4334000004,,-0.037756698048683535
2025-05-08,2710996.2454000004,,0.005366838816940556
2025-05-09,2752015.4689,,0.015130682519240324
2025-05-12,2875444.6218999997,,0.04485045756277484
2025-05-13,2964414.8159999996,,0.03094136935289371
2025-05-14,2988130.151400001,,0.008000005691511491
2025-05-15,2903635.5656999997,,-0.028276742115939557
2025-05-16,2921457.747900001,,0.0061378853498457175
2025-05-19,3034022.9107,,0.03853047776607865
2025-05-20,3007417.2013000003,,-0.008769119477038179
2025-05-21,2966845.7178999996,,-0.013490473946369375
2025-05-22,2888136.5417000004,,-0.026529581813142356
2025-05-23,2931702.879200001,,0.01508458373451993
2025-05-26,2946352.3416999998,,0.004996912410167642
2025-05-27,2885618.3316000006,,-0.020613288248124695
2025-05-28,2864858.1819,,-0.007194350504589941
2025-05-29,2752630.7005999996,,-0.0391738348547398
2025-05-30,2759729.0235,,0.0025787414557474353
2025-06-02,2633984.5906999996,,-0.04556405057498225
2025-06-03,2661809.4006000003,,0.010563770949246987
2025-06-04,2485238.5928,,-0.0663348802360526
2025-06-05,2448274.5448000003,,-0.014873440363870394
2025-06-06,2530134.8931,,0.03343593490111907
2025-06-09,2479402.3268,,-0.02005132866170667
2025-06-10,2563495.5821999996,,0.03391674456824978
2025-06-11,2519307.903,,-0.017237275346531966
2025-06-12,2617787.9185,,0.039090107002296204
2025-06-13,2511198.2081000004,,-0.040717473576345364
2025-06-16,2513017.2116,,0.0007243568007226919
2025-06-17,2382489.5434999997,,-0.05194061843169606
2025-06-18,2331556.9373000003,,-0.021377892859574366
2025-06-19,2365764.552299999,,0.014671576084096083
2025-06-20,2366675.9876999995,,0.00038526040096176217
2025-06-23,2281423.1111000003,,-0.03602220035318404
2025-06-24,2462634.277,,0.07942900421159815
2025-06-25,2392561.0156000005,,-0.028454595168456387
2025-06-26,2396399.3164999997,,0.001604264583002335
2025-06-27,2377106.1170000006,,-0.00805091178551054
2025-06-30,2325971.5253000003,,-0.02151127849712242
2025-07-01,2342570.7688,,0.007136477518940865
2025-07-02,2360061.3479,,0.007466403718919157
2025-07-03,2347303.0017000004,,-0.005405938371624175
2025-07-04,2356745.1259,,0.004022541697071613
2025-07-07,2309972.2542999997,,-0.01984638520558668
2025-07-08,2391962.8051999994,,0.035494171303302346
2025-07-09,2393349.9962999993,,0.0005799384074802738
2025-07-10,2304474.4130999995,,-0.03713438625248999
2025-07-11,2201851.9073999994,,-0.04453184861443149
2025-07-14,2242798.7943999995,,0.01859656721797931
2025-07-15,2276634.5961,,0.015086418712407346
2025-07-16,2222503.4390000002,,-0.02377683146550158
2025-07-17,2302094.3819,,0.03581139246102172
2025-07-18,2295320.541300001,,-0.002942468672552101
2025-07-21,2255912.0822999994,,-0.017169043839812437
2025-07-22,2194304.3394999993,,-0.027309460897602222
2025-07-23,2279497.0193999996,,0.03882445947284263
2025-07-24,2358482.3663000003,,0.03465034006527934
2025-07-25,2415960.3113999995,,0.024370733451855697
2025-07-28,2404245.8457,,-0.00484878234328745
2025-07-29,2517099.5598999998,,0.046939340418052033
2025-07-30,2538772.1799999992,,0.008610156088089127
2025-07-31,2537852.3209,,-0.00036232439729944055
2025-08-01,2453573.9691,,-0.03320853270536739
2025-08-04,2522909.245700001,,0.028258889877868176
2025-08-05,2601536.0215,,0.03116512254018211
2025-08-06,2690813.2670999994,,0.03431712836654244
2025-08-07,2596561.9298999994,,-0.03502708209164529
2025-08-08,2583443.1798,,-0.005052354018186156
2025-08-11,2597082.4548000004,,0.005279494864313783
2025-08-12,2606616.3751999997,,0.003671011824202264
2025-08-13,2549509.8351999996,,-0.021908302481073116
2025-08-14,2427801.1308999998,,-0.04773807993192236
2025-08-15,2427941.5727,,5.784732456559638e-05
2025-08-18,2482084.0531999995,,0.02229974605187479
2025-08-19,2304966.9313999997,,-0.07135822881245846
2025-08-20,2301256.4691999997,,-0.001609768083634222
2025-08-21,2199521.8259999994,,-0.044208302969102276
2025-08-22,2183180.1695,,-0.007429640527695125
2025-08-25,2064054.5147999995,,-0.054565196388387416
2025-08-26,2055633.5908000001,,-0.00407979728229968
2025-08-27,1970338.7831000003,,-0.04149319610349689
2025-08-28,2001129.0104,,0.015626869634853602
2025-08-29,1969808.5488000002,,-0.015651395505849597
2025-09-01,1922953.6686,,-0.023786514800407388
2025-09-02,2002864.8895999996,,0.04155649837272413
2025-09-03,1976685.5078999996,,-0.013070967410701573
2025-09-04,2038646.1938,,0.031345748047612476
2025-09-05,2010621.8353999997,,-0.013746553220087332
2025-09-08,1626713.8806,,-0.1909399112457285
2025-09-09,1590489.5431,,-0.02226841359873266
2025-09-10,1677434.2518999998,,0.05466537593861642
2025-09-11,1656992.5180000002,,-0.012186310060645078
2025-09-12,1607542.4472,,-0.029843267403335427
2025-09-15,1564678.6911,,-0.02666415196355143
2025-09-16,1590774.4212999998,,0.016678012136571052
2025-09-17,1594189.1855,,0.0021466049203944237
2025-09-18,1534224.8222,,-0.03761433325819019
2025-09-19,1454404.8826000004,,-0.0520262339945341
2025-09-22,1699358.3408000004,,0.16842177933430968
2025-09-23,1716203.9857,,0.009912944489429698
2025-09-24,1698624.6311000006,,-0.010243161504387976
2025-09-25,1574487.619,,-0.07308089723131572
2025-09-26,1566726.9054999996,,-0.004929040664625406
2025-09-29,1597347.0294,,0.01954400846280757
2025-09-30,1541743.3022999999,,-0.0348100482090522
2025-10-01,1518253.7962999998,,-0.015235678964817256
2025-10-02,1544874.0420999997,,0.01753346236635389
2025-10-03,1530924.9863999998,,-0.009029251136253413
2025-10-06,1534964.7722999998,,0.0026387876191762416
2025-10-07,1505683.7272999997,,-0.019076037136751545
2025-10-08,1547452.6928000003,,0.02774086266768716
2025-10-09,1689958.6329,,0.09209066019468803
2025-10-10,1688945.4803,,-0.0005995132545117965
2025-10-13,1730739.3888000003,,0.024745564014639898
2025-10-14,1673248.3688999997,,-0.03321760645885674
2025-10-15,1674498.6938999998,,0.0007472441170357502
2025-10-16,1701747.5945000001,,0.016272870620481772
2025-10-17,1745355.0787000002,,0.025625118754942333
2025-10-20,1762981.2081,,0.010098878798420863
2025-10-21,1821854.5174999996,,0.03339417863872107
2025-10-22,1823348.7908000003,,0.0008201935366667357
2025-10-23,1876471.4959,,0.02913469181982009
2025-10-24,1888342.3477,,0.006326156206442501
2025-10-27,2443392.6478999997,,0.2939352077106414
2025-10-28,2618508.5205999995,,0.07166914938968372
2025-10-29,2715422.9754999992,,0.037011319282548305
2025-10-30,2683323.7982,,-0.011821059772129439
2025-10-31,2927598.1460999995,,0.09103424195911836
2025-11-03,3124496.3135,,0.06725587241619846
2025-11-04,3015930.7641000003,,-0.03474657625004107
2025-11-05,3024255.4653999996,,0.002760242840814442
2025-11-06,2914037.6063999995,,-0.036444625879322734
2025-11-07,2753283.5486000003,,-0.05516540261763969
2025-11-10,2701017.6176,,-0.018983126901904734
2025-11-11,2692987.7514,,-0.002972904044637459
2025-11-12,2751891.9699000004,,0.021873184706977522
2025-11-13,2627292.9526,,-0.04527758308205976
2025-11-14,2763295.7194000003,,0.05176536048841096
2025-11-17,2712944.5991,,-0.018221401331209308
2025-11-18,2692501.4065000005,,-0.007535425753545266
2025-11-19,2641882.5782999997,,-0.018799926372480735
2025-11-20,2591339.8857000005,,-0.01913131681746527
2025-11-21,2476886.6481999997,,-0.0441675899528261
2025-11-24,2477595.4671,,0.000286173329940409
2025-11-25,2620865.0921,,0.05782607649330895
2025-11-26,2843172.4573,,0.08482213215403367
2025-11-27,2873994.0394999995,,0.01084056020621027
2025-11-28,2882667.2367000002,,0.0030178201766590806
2025-12-01,2903844.8816,,0.007346545112936198
2025-12-02,2904037.4880000004,,6.632806084816423e-05
2025-12-03,3035316.2109999997,,0.04520558826890708
2025-12-04,2987485.0542000006,,-0.01575821215155726
2025-12-05,2956853.8716,,-0.010253166808964265
2025-12-08,2956906.652,,1.7850188846590953e-05
2025-12-09,2917891.4971,,-0.013194584574934387
2025-12-10,2956848.4945000005,,0.0133510781462296
2025-12-11,2984531.783899999,,0.009362430794642274
2025-12-12,2982148.3575999998,,-0.0007985930365549399
2025-12-15,3023373.4735000003,,0.01382396546266329
2025-12-16,3063359.2515,,0.01322555031671624
2025-12-17,3089822.9705,,0.008638790565305587
2025-12-18,3353886.2939999998,,0.08546228247415377
2025-12-19,3301954.0805000006,,-0.015484190263964637
2025-12-22,3312119.215,,0.0030785208552810417
2025-12-23,3274309.7845,,-0.011415479952764818
2025-12-24,3252212.3249999993,,-0.006748738193498416
2025-12-25,3252212.3249999993,,0.0
2025-12-26,3264109.724999999,,0.0036582482356837254
2025-12-29,3280853.5179999997,,0.005129666099077168
2025-12-30,3206830.9750000006,,-0.022561977422607682
2025-12-31,3206580.731,,-7.8034670973115e-05
2026-01-01,3206580.731,,0.0
2026-01-02,3302895.397000001,,0.030036563579662
2026-01-05,3297612.777,,-0.0015993906451894357
2026-01-06,3253524.434,,-0.013369775647251503
2026-01-07,3189028.802,,-0.019823312628608925
2026-01-08,3299663.168,,0.0346921814975818
2026-01-09,3371774.2060000002,,0.0218540603475319
2026-01-12,3399172.569,,0.008125800046528964
2026-01-13,3324794.998,,-0.021881081201441055
2026-01-14,3166723.4590000003,,-0.047543243747384833
2026-01-15,3095440.999,,-0.02250984682524515
2026-01-16,3096735.2689999994,,0.0004181213599023792
