audit_id,generated_at_utc,doc_id,isin,name,severity,flag_type,category,description,evidence,financial_impact,recommendation,classification_asset_type,classification_asset_subtype,derived_asset_class,exposure_source,effective_equity_pct,effective_fixed_income_pct,effective_cash_pct,effective_other_pct,effective_sum_pct
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1670724373,LU1670724373,M&G (Lux) Optimal Income Fund EUR A Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0698, ""equity"": 0.0007, ""fixed_income"": 0.9253, ""other"": 0.0042}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,0.07,92.53,6.98,0.42,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1694212348,LU1694212348,Nordea 1 - Low Duration European Covered Bond Fund BP EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.1692, ""equity"": 0.0, ""fixed_income"": 0.8308, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,83.08,16.92,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1694789451,LU1694789451,DNCA Invest Alpha Bonds A EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.3173, ""equity"": 0.0, ""fixed_income"": 0.6821, ""other"": 0.0005}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,68.21,31.73,0.05,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1697013008,LU1697013008,SIH FCP - Flexible Fixed Income USD,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0622, ""equity"": 0.0, ""fixed_income"": 0.9378, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,93.78,6.22,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1697016019,LU1697016019,Sigma Investment House FCP - Selection AggressiveClass A EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.098, ""equity"": 0.8968, ""fixed_income"": 0.0019, ""other"": 0.0033}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,89.68,0.19,9.8,0.33,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1697016878,LU1697016878,Sigma Investment House FCP - Selection Conservative Class A EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.016, ""equity"": 0.2164, ""fixed_income"": 0.7632, ""other"": 0.0045}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,21.64,76.32,1.6,0.45,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1697017686,LU1697017686,Sigma Investment House FCP - Selection Dynamic Class A EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.1066, ""equity"": 0.5845, ""fixed_income"": 0.3062, ""other"": 0.0026}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,58.45,30.62,10.66,0.26,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1706854152,LU1706854152,Amundi S.F. - Diversified Short-Term Bond Select A EUR ND,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0041; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 1.0, ""other"": 0.0041}; normalized_sum=100.41",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,100.0,0.0,0.41,100.41
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1762221155,LU1762221155,Invesco Funds - Invesco Global Founders & Owners Fund E Accumulation EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0278, ""equity"": 0.89, ""fixed_income"": 0.0008, ""other"": 0.0814}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,89.0,0.08,2.78,8.14,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1769941003,LU1769941003,DWS Invest CROCI World Value LC,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0062, ""equity"": 0.9938, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,99.38,0.0,0.62,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1819480192,LU1819480192,Echiquier Artificial Intelligence B EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0145, ""equity"": 0.9855, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.55,0.0,1.45,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1829329819,LU1829329819,CT (Lux) - Pan European Smaller Companies 1E (EUR Accumulation Shares),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0121, ""equity"": 0.9879, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.79,0.0,1.21,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1882457143,LU1882457143,Amundi Funds - Emerging Markets Corporate High Yield Bond A EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.006; raw_components={""cash"": 0.0, ""equity"": 0.0002, ""fixed_income"": 1.0, ""other"": 0.0058}; normalized_sum=100.6",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,HIGH_YIELD_BOND,RF,asset_mix,0.02,100.0,0.0,0.58,100.6
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1882457739,LU1882457739,Amundi Funds - Emerging Markets Corporate High Yield Bond C EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0053; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 1.0, ""other"": 0.0053}; normalized_sum=100.53",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,HIGH_YIELD_BOND,RF,asset_mix,0.0,100.0,0.0,0.53,100.53
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1882462655,LU1882462655,Amundi Funds - Emerging Markets Short Term Bond A2 EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0823, ""equity"": 0.0007, ""fixed_income"": 0.8901, ""other"": 0.027}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,EMERGING_MARKETS_BOND,RF,asset_mix,0.07,89.01,8.23,2.7,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1882462739,LU1882462739,Amundi Funds - Emerging Markets Short Term Bond A2 EUR Hgd (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0823, ""equity"": 0.0007, ""fixed_income"": 0.8901, ""other"": 0.027}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,EMERGING_MARKETS_BOND,RF,asset_mix,0.07,89.01,8.23,2.7,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1883329432,LU1883329432,Amundi Funds - Global Multi-Asset Conservative A EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.211737, ""fixed_income"": 0.720556, ""other"": 0.067707}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,21.1737,72.0556,0.0,6.7707,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1883334275,LU1883334275,Amundi Funds - Global Subordinated Bond A EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0069; raw_components={""cash"": 0.0, ""equity"": 0.0, ""fixed_income"": 0.8714, ""other"": 0.1355}; normalized_sum=100.69",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,87.14,0.0,13.55,100.69
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1883342377,LU1883342377,Amundi Funds - Global Equity A EUR (C),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.011955, ""equity"": 0.988045, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.8045,0.0,1.1955,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1902444584,LU1902444584,CPR Invest - Climate Bonds Euro - A EUR - Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0033, ""equity"": 0.0, ""fixed_income"": 0.9902, ""other"": 0.0066}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,99.02,0.33,0.66,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1919971074,LU1919971074,abrdn SICAV I - Frontier Markets Bond Fund A Acc Hedged EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0272, ""equity"": 0.0, ""fixed_income"": 0.9667, ""other"": 0.0061}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,96.67,2.72,0.61,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1931535931,LU1931535931,Allianz Pet and Animal Wellbeing AT EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0149, ""equity"": 0.9851, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_HEALTHCARE,RV,asset_mix,98.51,0.0,1.49,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1939214695,LU1939214695,Nordea 1 - Global Diversity Engagement Fund BP EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0139, ""equity"": 0.9861, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.61,0.0,1.39,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1951921383,LU1951921383,Allianz Global Investors Fund - Allianz Credit Opportunities AT EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.123, ""equity"": 0.0, ""fixed_income"": 0.8739, ""other"": 0.0032}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,87.39,12.3,0.32,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1966822956,LU1966822956,Cartesio Funds Income R,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0659, ""equity"": 0.187, ""fixed_income"": 0.7472, ""other"": 0.0}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,18.7,74.72,6.59,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU1983299162,LU1983299162,Schroder International Selection Fund Global Alternative Energy A Accumulation,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0577, ""equity"": 0.9423, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,94.23,0.0,5.77,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2002383896,LU2002383896,Allianz Global Investors Fund - Allianz Credit Opportunities Plus AT EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.1233, ""equity"": 0.0, ""fixed_income"": 0.8726, ""other"": 0.0041}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,87.26,12.33,0.41,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2016064201,LU2016064201,Schroder International Selection Fund Global Alternative Energy A Accumulation EUR Hedged,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0709, ""equity"": 0.9291, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,92.91,0.0,7.09,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2050411763,LU2050411763,BlackRock Global Funds - Emerging Markets Equity Income Fund A2 (EUR),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0086, ""equity"": 0.9906, ""fixed_income"": 0.0008, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,99.06,0.08,0.86,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2050860480,LU2050860480,Fidelity Funds - UK Special Situations Fund A-ACC-EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.974944, ""fixed_income"": 0.020864, ""other"": 0.004192}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,97.4944,2.0864,0.0,0.4192,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2050929277,LU2050929277,Capital Group New Economy Fund (LUX) B (EUR),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0445, ""equity"": 0.9503, ""fixed_income"": 0.0, ""other"": 0.0052}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,95.03,0.0,4.45,0.52,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2092176515,LU2092176515,BlueBox Funds - BlueBox Global Technology Fund Class C EUR Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.008, ""equity"": 0.992, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,99.2,0.0,0.8,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2098772366,LU2098772366,Candriam Bonds Credit Alpha C EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.2392, ""equity"": 0.0014, ""fixed_income"": 0.7047, ""other"": 0.0547}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.14,70.47,23.92,5.47,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2131365186,LU2131365186,UBS (Lux) Equity Fund - China Opportunity (USD) P EUR acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0679, ""equity"": 0.9321, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,93.21,0.0,6.79,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2133220793,LU2133220793,Robeco Sustainable Asian Stars Equities DL EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0006; raw_components={""cash"": 0.0515, ""equity"": 0.9491, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.06",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,94.91,0.0,5.15,0.0,100.06
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2145461757,LU2145461757,Robeco Smart Energy D-EUR Capitalisation,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0231, ""equity"": 0.9769, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,97.69,0.0,2.31,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2145463373,LU2145463373,Robeco Smart Energy M2-EUR Capitalisation,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0085, ""equity"": 0.9915, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,99.15,0.0,0.85,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2146190835,LU2146190835,Robeco Sustainable Water D-EUR Capitalisation,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0134, ""equity"": 0.9866, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.66,0.0,1.34,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2278574558,LU2278574558,Buy & Hold Luxembourg B&H Equity Class 2,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.0, ""equity"": 0.9999, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,99.99,0.0,0.0,0.0,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2278574988,LU2278574988,Buy & Hold Luxembourg B&H Bond Class 2,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0482, ""equity"": 0.0, ""fixed_income"": 0.9518, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,95.18,4.82,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2295319300,LU2295319300,Morgan Stanley Investment Funds - Global Brands Fund A (EUR),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0053; raw_components={""cash"": 0.0213, ""equity"": 0.98, ""fixed_income"": 0.004, ""other"": 0.0}; normalized_sum=100.53",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.0,0.4,2.13,0.0,100.53
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU2295320068,LU2295320068,Morgan Stanley Investment Funds - Global Insight Fund A (EUR),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.03822, ""equity"": 0.949597, ""fixed_income"": 0.012183, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,94.9597,1.2183,3.822,0.0,100.0
